ID_FINANCE,Deposit_Date,Special_Pay,Tuition,FRP_Active,FRP_Cancelled,FRP_Take_up_percent_,EZ_Pay_Take_Up_Rate,School_Sponsor,SPR_Group_Revenue,FPP_to_PAX,Num_of_Non_FPP_PAX
NA2496,10/10/2018,NA,2080,6,1,"0,65104123322536","0,228023436697265",0,2272,"0,88354766352301",2
NA2498,11/03/2018,NA,821,33,6,"0,716646398777068","0,54122107555016",0,804,"0,936458357416279",3
NA25,10/28/2018,NA,633,78,4,"0,544777765485269","0,164619460806049",0,574,"0,935300728066973",14
NA250,10/26/2018,NA,2340,26,4,"0,710879660611282","0,17354611832294",0,2362,"0,919615910489433",5
NA2500,10/13/2018,NA,2507,4,0,"0,786382454983986","0,366357445469442",0,2334,"0,868811202189309",1
NA2501,10/25/2018,NA,1692,13,3,"0,669946872404123","0,159392839456695",1,1626,"0,894387598864071",2
NA2502,11/10/2018,NA,2374,3,3,"0,62798688674292","0,211217957140714",0,2482,"0,812782588603017",1
NA2504,11/04/2018,NA,1804,22,0,"0,683645944709316","0,348771189987334",0,1860,"0,918877806755745",2
NA2507,10/23/2018,NA,1590,2,2,"0,494077537390483","0,415351161267613",0,1688,"0,771231268423507",1
NA2509,10/17/2018,NA,2181,1,4,"0,258862848884129",0,0,2157,"0,791640068980106",1
NA2510,11/06/2018,NA,1485,6,2,"0,730883036029063","0,113343096503528",0,1573,"0,89933820594671",1
NA2511,09/28/2018,NA,906,39,8,"0,480247804113412","0,380376759721806",0,846,"0,872586625951237",8
NA2512,10/28/2018,NA,1340,5,1,"0,952000084706089","0,234359653233547",0,1358,"0,848300887272236",1
NA2513,10/12/2018,NA,1739,23,1,"0,765613752910046","0,146611617431277",0,1708,"0,929354398231875",3
NA2514,11/24/2018,NA,2563,3,0,"0,587800726217556",0,0,2681,"0,837112549538352",1
NA2517,10/25/2018,NA,941,8,0,"0,197031994642717","0,079666790808755",1,920,"0,951098823546488",4
NA2518,11/02/2018,NA,2082,13,0,"0,837807645663918","0,222402450725802",0,1967,"0,901574288228149",2
NA2519,11/02/2018,NA,2320,2,2,"0,414082333903334",0,0,2361,"0,799711674103574",1
NA252,09/26/2018,NA,1840,29,5,"0,610031385045439","0,231317506500132",0,1694,"0,864196834338591",8
NA2520,10/17/2018,NA,1343,9,1,"0,593090162250755","0,178049794821061",0,1357,"0,901916468573547",1
NA2521,10/30/2018,NA,806,24,1,"0,591276517815728","0,233083464797492",0,751,"0,859587181449686",4
NA2522,10/15/2018,NA,2655,4,0,"0,982084520336911",0,0,2588,"1,01243921815499",0
NA2523,09/27/2018,NA,2298,5,3,"0,55853261068608","0,233963234783366",0,1904,"0,864738915064953",1
NA2524,10/15/2018,NA,1889,12,3,"0,382733655057124","0,342591309814872",0,1730,"0,929111900790366",3
NA2525,10/24/2018,NA,2058,9,3,"0,514787115679443","0,310090496260902",0,1934,"0,966599199760035",1
NA2526,10/23/2018,NA,711,18,0,"0,265520512655609","0,026030480632576",1,777,"0,974025737092581",2
NA2527,11/02/2018,NA,1274,7,0,"0,800344925915955","0,340211487790363",0,1326,"0,912237852055987",1
NA2529,10/20/2018,NA,896,14,2,"0,75317038929986","0,426675564697838",0,876,"0,948380053158664",2
NA253,11/17/2018,NA,2541,13,4,"0,83013651007537","0,170211641728357",0,2417,"0,860390356284882",2
NA2530,10/03/2018,NA,1804,10,4,"0,696741928724596","0,23179015342608",0,1783,"0,914399207976155",1
NA2531,10/20/2018,NA,2738,11,3,"0,571136576912752","0,08814082173064",0,2569,"0,850496570740333",3
NA2532,10/22/2018,NA,1951,35,5,"0,812801173331019","0,259740385247548",0,1949,"0,884891723456338",3
NA2533,10/23/2018,NA,2016,11,4,"0,606277494661911","0,246918581750191",0,1742,"0,945660089269473",2
NA2534,10/21/2018,NA,1135,5,1,"0,721243731034582",0,0,1094,"0,872137325348102",1
NA2535,10/14/2018,NA,1562,7,3,"0,893786555584539","0,112469354617311",0,1815,"0,916241731248722",1
NA2537,06/02/2018,NA,2298,24,3,"0,580617677986018","0,262000574331734",0,2232,"0,80608619267135",7
NA2538,10/28/2018,NA,1476,33,11,"0,639478953316714","0,290557536535094",0,1383,"0,950334848167485",3
NA2539,11/17/2018,NA,557,17,0,"0,573091858794193","0,099384777961152",1,649,"0,923436635105558",2
NA254,10/20/2018,NA,1378,38,1,"0,589389084578283","0,171425275337927",0,1448,"0,983310218228512",4
NA2540,11/01/2018,NA,2188,35,20,"0,634409839643382","0,298625015154949",0,2208,"0,894740374373782",7
NA2541,09/20/2018,NA,1298,31,2,"0,748526020474831","0,289989290994294",0,1383,"0,922987043421316",3
NA2542,09/27/2018,NA,2148,3,0,"0,963547939379508",0,0,1969,"0,741389708529185",1
NA2545,09/23/2018,NA,1609,3,4,"0,608322128250979","0,568576701705985",0,1755,"0,734873466802758",2
NA2548,10/30/2018,NA,1551,11,2,"0,717496109564236","0,283709233278149",0,1657,"0,837406718900493",2
NA2549,10/03/2018,NA,1627,41,6,"0,636975541039732","0,050141991465713",1,1713,"0,852354524878303",9
NA2550,10/01/2018,NA,2003,14,3,"0,826720625918426","0,130202329359518",0,2178,"0,863766196384682",2
NA2552,11/08/2018,NA,2175,6,3,"0,827170391969525","0,424618382721069",0,1818,"0,878071951961724",1
NA2553,10/27/2018,NA,2124,7,1,"0,561416497008365","0,094249766353676",0,2095,"0,819693253488861",2
NA2554,09/25/2018,NA,2300,7,7,"0,262881449423131","0,078557772464107",0,2135,"0,84539402175735",5
NA2555,10/20/2018,NA,1966,23,5,"0,772208654695055","0,286418636102804",0,1889,"0,87533963334823",3
NA2556,10/31/2018,NA,1961,8,0,"0,76349311812088","0,438821575870137",0,2237,"0,905142795384526",1
NA2557,09/20/2018,NA,1681,12,1,"0,946940547512254","0,634465839229484",0,1738,"0,935494873662048",1
NA2560,11/04/2018,NA,2143,6,2,"0,43575514933003","0,438715690944006",0,1850,"0,956991947900419",1
NA2561,11/24/2018,NA,2317,39,8,"0,68343237147208","0,134960107191044",0,2022,"0,926384287936832",5
NA2563,10/02/2018,NA,2455,9,6,"0,896824741940695","0,392091784648181",0,2248,"0,889900221901676",1
NA2566,10/20/2018,NA,1727,9,3,"0,865007976725149","0,136326957081969",0,1869,"0,934240676961359",1
NA2567,10/08/2018,NA,1270,35,8,"0,745933402262016","0,201702049982624",0,1252,"0,979553121342851",3
NA2569,09/30/2018,NA,1078,20,1,"0,759198928788155","0,26182958177694",0,1032,"0,827317757351925",5
NA257,10/25/2018,NA,1992,13,9,"0,541287293827751","0,173347004569837",0,1944,"0,899026869440504",4
NA2570,11/12/2018,NA,2383,5,1,"0,230306623919008","0,138682128126669",0,2367,"0,954995617316793",2
NA2575,12/29/2017,NA,2044,15,4,"0,817997967794701","0,220039978379977",0,1871,"0,878715318807536",2
NA2577,10/14/2018,NA,2581,104,29,"0,67387594171331","0,201548329242903",0,2755,"0,933992935561151",14
NA258,10/06/2018,NA,3545,10,0,"0,805004456673326",0,0,3509,"0,926946566316011",1
NA2581,10/03/2018,NA,1466,10,3,"0,951360603004476","0,15203648102876",0,1649,"0,939172012913322",1
NA2583,09/28/2018,NA,934,11,5,"0,435084133095131",0,0,824,"0,89528453404089",2
NA2584,11/05/2018,NA,1767,3,0,"0,482175228951393",0,0,1918,"0,824523437740362",1
NA2586,11/08/2018,NA,1403,11,1,"0,580324875163705","0,323281179554178",0,1491,"0,921599054289991",2
NA2588,12/26/2018,NA,2050,2,1,"0,319175219475954",0,0,2061,"0,893803200051243",1
NA2589,10/13/2018,NA,2173,4,2,"0,292091693921507",0,0,2098,"0,875229274307564",2
NA2590,10/06/2018,NA,2665,13,2,"0,791022374530423","0,058456937131892",0,2315,"0,908647041570389",2
NA2591,11/14/2018,NA,1667,20,0,"0,625548054847654","0,229979242121853",0,1600,"0,863384673773288",3
NA2595,10/03/2018,NA,1661,23,2,"0,55282902172933","0,198084545575653",0,1785,"0,946886501825325",3
NA2596,10/18/2018,NA,1742,46,5,"0,829923122447763","0,382083657589103",0,1900,"0,897584304434531",6
NA2597,10/07/2018,NA,696,15,0,"0,401190943140284","0,207881399659947",0,683,"0,856807596680963",6
NA2599,10/27/2018,NA,1674,23,12,"0,694132518502745","0,199266260741953",0,1637,"0,956533250563132",2
NA26,11/24/2018,NA,718,11,0,"0,384031724739028","0,236332688589699",0,700,"0,966133489018103",2
NA260,09/27/2018,NA,1779,12,7,"0,775727747258991","0,363491411940002",0,1660,"0,804251716505083",3
NA2600,10/14/2018,NA,1879,16,5,"0,740922440887114","0,298377279473483",0,2142,"0,897778314985565",3
NA2601,10/22/2018,NA,2152,7,1,"0,778246354917693","0,434835737508028",0,2235,"0,835330502678765",2
NA2602,10/20/2018,NA,1714,10,5,"0,500331153530993","0,131444128451352",0,1597,"0,810175278329921",4
NA2603,12/07/2018,NA,2107,5,3,"0,680549776369315","0,212460518045127",0,2052,"0,891457838948205",1
NA2604,11/22/2018,NA,685,10,2,"0,627668390473534",0,0,629,"0,917153294428667",1
NA2605,11/06/2018,NA,1188,14,0,"0,457724614339352","0,346845166397315",0,1133,"0,979667317649528",2
NA2606,10/02/2018,NA,1963,5,7,"0,330346842666349","0,069521850705209",0,2035,"0,911116640310909",1
NA2608,10/25/2018,NA,1161,35,3,"0,793005591182613","0,333986919422829",0,1079,"0,981363315065203",3
NA2609,11/28/2018,NA,2129,12,0,"0,811697598727731","0,269114263842669",0,2125,"0,921280042922628",1
NA261,10/26/2018,NA,2061,17,6,"0,549225581051755","0,127626522363387",0,1974,"0,947370727337801",3
NA2610,11/12/2018,NA,1847,3,0,"0,506968445186948",0,0,2071,"0,898741277769186",1
NA2611,11/10/2018,NA,1390,3,1,"0,494213331266186","0,435117767778634",0,1583,"0,883782975454445",1
NA2612,11/07/2018,NA,532,10,0,"0,583000229783145","0,18189656047553",0,577,"0,933656459907078",1
NA2614,10/22/2018,NA,1883,10,3,"0,800012181895258","0,136446332219294",0,1737,"0,913979448278245",1
NA2616,11/02/2018,NA,728,41,7,"0,670876042872337","0,142884377146474",0,718,"0,941786077958216",4
NA2617,10/15/2018,NA,2073,3,0,"0,169229191230671",0,0,1847,"0,91781109360126",2
NA2618,10/01/2018,NA,677,11,4,"0,282622976622515","0,381730010444045",0,645,"0,85997344730099",4
NA2621,11/08/2018,NA,425,27,2,"0,762290519763291","0,11578822177871",1,369,"1,00724914306185",1
NA2622,11/01/2018,NA,1803,10,0,"0,442428202021494","0,086629047035572",0,2062,"0,831916771893735",3
NA2623,10/22/2018,NA,1849,6,1,"0,745327626015647","0,403124397061789",0,1862,"0,922063153003191",1
NA2624,11/04/2018,NA,1547,7,7,"0,511014489319884","0,103262500670291",0,1446,"0,92155307906732",1
NA2626,10/29/2018,NA,1199,36,3,"0,802858004209629","0,382518506558146",0,1361,"0,907009318581346",4
NA2628,11/05/2018,NA,777,91,28,"0,670415908692095","0,137156002256827",0,810,"0,981557425752717",10
NA2629,10/25/2018,NA,2792,17,8,"0,638218617889083","0,174418513550079",0,2365,"0,863655524115556",3
NA2631,01/20/2019,NA,2153,16,1,"0,522165516613097","0,080936902823963",0,2190,"0,858287688005814",4
NA2634,10/23/2018,NA,1062,37,5,"0,558346498233517","0,30257258623834",0,1027,"0,935669678501523",7
NA2635,11/13/2018,NA,426,51,10,"0,645204257808391","0,148800452001528",0,414,"0,925090378396456",7
NA2636,10/18/2018,NA,2339,2,0,"0,690141488443046",0,1,1996,"0,775591833464464",1
NA2637,10/04/2018,NA,2465,12,7,"0,492463386890341","0,1685075360248",0,2360,"0,957976574874789",2
NA2639,10/26/2018,NA,983,5,0,"0,477015756847373",0,0,990,"0,936663818993053",1
NA264,10/19/2018,NA,2063,6,0,"0,846352122056361","0,305556576541615",0,2015,"0,897469613334525",1
NA2640,12/06/2018,NA,1528,6,2,"0,519786355364782","0,069868813816301",0,1509,"0,821191840540092",3
NA2641,10/25/2018,NA,1680,13,3,"0,646407152890253","0,78578454435097",0,1746,"0,884481659238837",2
NA2643,10/13/2018,NA,1508,26,1,"0,66843730233877","0,398885463124804",0,1457,"0,885841639740498",4
NA2644,11/07/2018,NA,736,15,4,"0,404031361424894","0,054109092337012",0,707,"0,841478450429934",7
NA2647,10/13/2018,NA,2434,7,1,"0,384656673905728","0,142829228221284",0,2394,"0,884291147619078",2
NA2649,10/11/2018,NA,2577,13,2,"0,414787102771458","0,110022193132009",0,2362,"0,936480288353274",2
NA265,12/20/2018,NA,424,3,2,"0,196962955346231","0,194624284663954",0,433,"0,953770641866624",1
NA2650,09/22/2018,NA,2511,18,7,"0,349437568579299","0,470548058019228",0,2220,"0,923091198322866",3
NA2651,10/19/2018,NA,1481,25,2,"0,671297856367864","0,427866159771572",0,1351,"0,969992377891041",3
NA2652,11/08/2018,NA,1898,16,0,"0,598345830623885","0,20532867139311",0,1825,"0,898772798322772",3
NA2654,10/13/2018,NA,2430,3,4,"0,577332037978333","0,469517670941676",0,2276,"0,816087968847187",1
NA2655,10/07/2018,NA,2036,21,1,"0,849745006920923","0,391444430291436",0,2316,"0,909910648470458",2
NA2656,10/16/2018,NA,2221,13,1,"0,422593035526551","0,284378899322749",1,2202,"0,924635378014104",4
NA2657,11/25/2018,NA,411,11,2,"0,595149953941036","0,059524620685708",0,345,"0,936966732148575",1
NA2658,10/29/2018,NA,2658,1,0,"0,073603310738804","0,49397068508749",0,2537,"0,856827472825172",2
NA2659,12/04/2018,NA,925,19,0,"0,562279350900343","0,173807812271478",0,856,"0,968121761831139",3
NA266,10/07/2018,NA,1209,76,5,"0,763613659100676","0,296555643635259",0,1111,"0,870194313977118",9
NA2660,11/15/2018,NA,2068,13,6,"0,512407978528635","0,107714405952376",0,1776,"0,878371920057469",2
NA2662,12/17/2018,NA,2025,2,1,"0,382581263484712",0,0,2349,"0,862339817666274",1
NA2665,10/27/2018,NA,1980,25,2,"0,634055466606201","0,132987752557051",0,1804,"0,925036607219284",4
NA2666,10/25/2018,NA,2654,8,1,"0,361122623424069","0,083838992822438",0,2353,"0,843952646642132",3
NA2668,10/22/2018,NA,1850,25,9,"0,507554860939343","0,149455631832599",0,1595,"0,95468035502606",4
NA2669,10/22/2018,NA,2059,46,28,"0,488140255047296","0,150742999686518",0,2258,"0,955300995333761",7
NA267,10/07/2018,NA,2423,3,7,"1,00563129907549",0,0,2165,"0,714001951349611",1
NA2670,11/24/2018,NA,460,21,3,"0,522573780904156","0,159926845345267",0,417,"0,880008310775421",5
NA2671,11/03/2018,NA,1074,33,5,"0,664635231067294","0,445117702755196",0,1087,"0,946768616858651",5
NA2672,09/25/2018,NA,1236,63,7,"0,661395631010712","0,355773968542194",0,1197,"0,85416482448012",13
NA2675,10/03/2018,NA,403,15,1,"0,385677254189438","0,108179294088306",1,440,"0,905418677299139",2
NA2677,12/22/2018,NA,1585,4,2,"0,566672919992924",0,0,1412,"0,853259211210633",1
NA268,11/03/2018,NA,1434,7,1,"0,954127435607619","0,138838004602995",0,1543,"0,918233765376742",1
NA2680,09/30/2018,NA,523,22,2,"0,619906001259438","0,112966669507752",0,535,"0,99321523486594",1
NA2682,10/23/2018,NA,1739,14,0,"0,953240425175324","0,254147437166503",0,1798,"0,925948298372031",1
NA2684,11/08/2018,NA,1745,12,2,"0,742396507392342","0,159437078136462",0,1619,"0,860353698662941",2
NA2687,10/21/2018,NA,1538,1,3,"0,129355556206301","0,646499701076924",0,1583,"0,918251488843605",1
NA2688,10/17/2018,NA,1394,32,0,"0,794023225847988","0,333293306504105",1,1294,"0,877580792309447",5
NA2689,11/19/2018,NA,2161,28,5,"0,597731668181918","0,34386451975999",0,1860,"0,920426239687455",3
NA269,10/21/2018,NA,2076,9,3,"0,394785025884319","0,069627685090019",0,2379,"0,927129558510377",3
NA2691,10/15/2018,NA,863,36,5,"0,461725604830204","0,219465577501616",0,874,"0,926453322182528",5
NA2692,10/16/2018,NA,2097,4,1,"0,828127961952012","0,17633417039864",0,2093,"0,863680585232264",1
NA2693,10/25/2018,NA,1488,53,1,"0,747392273794321","0,139183941785713",0,1428,"0,895496825476142",7
NA2694,11/07/2018,NA,612,20,3,"0,530879294258936","0,288683745180796",1,622,"0,943047754540622",2
NA2696,11/22/2018,NA,2444,24,8,"0,556074543544858","0,071883163080066",0,2080,"0,871689992908834",8
NA2697,10/20/2018,NA,2261,7,1,"0,645295921075801","0,076991061147679",0,2161,"0,855286415509331",2
NA2698,10/03/2018,NA,1765,33,4,"0,779135073061585","0,30740157724608",0,1848,"0,922992817266847",5
NA2699,09/24/2018,NA,1184,16,1,"0,644241675785487","0,148557119764854",0,1265,"0,91237581770671",2
NA270,10/30/2018,NA,1240,14,2,"0,570385642925459","0,181982874264462",0,1244,"0,959433847650435",2
NA2701,10/13/2018,NA,1650,18,3,"0,729148081543909","0,221854584928089",0,1570,"0,946542487721625",3
NA2702,09/19/2018,NA,1868,11,6,"0,625899890682734","0,095169838067484",0,1877,"0,967896587252189",1
NA2704,01/19/2019,NA,1766,11,1,"0,537115859296588","0,217550783734455",0,1643,"0,86848087622687",2
NA2706,09/24/2018,NA,1688,11,7,"0,72894526172248","0,374039069690166",0,1813,"0,850394740064262",3
NA2707,10/13/2018,NA,1006,38,6,"0,735354401131468","0,303751000333349",0,984,"0,944429503095046",2
NA2708,10/06/2018,NA,2105,48,12,"0,839631487551915","0,331470729855273",1,2138,"0,925744259074532",6
NA2709,12/09/2018,NA,732,0,0,0,0,0,736,"0,919446538552755",3
NA271,11/06/2018,NA,1600,2,4,"0,640268268370557","0,370505655479169",0,1485,"0,725908358945073",1
NA2710,10/09/2018,NA,1536,21,1,"0,621147654324871","0,278519112100931",0,1361,"0,973503339399408",2
NA2712,10/30/2018,NA,751,27,6,"0,477484814296408","0,118520012988645",0,771,"0,92109321549316",4
NA2715,11/27/2018,NA,446,10,3,"0,396774242408003","0,162788329815596",0,405,"0,94578807713192",1
NA2717,11/15/2018,NA,1076,22,2,"0,801727063921432","0,347116665887321",0,1133,"0,919966656945099",2
NA2718,01/22/2019,NA,890,5,0,"0,64268960702584","0,126053867628778",0,929,"0,868833644854783",1
NA272,10/10/2018,NA,1460,8,1,"0,434185264457526","0,229872918129462",0,1658,"0,96627388222917",1
NA2722,01/01/2019,NA,782,1,5,"0,081932623418276",0,0,816,"0,848307633394274",2
NA2723,11/04/2018,NA,2258,13,1,"0,848292460200474","0,214030610443434",0,2216,"0,856940417880239",3
NA2725,12/05/2018,NA,1303,4,1,"0,69292754390762",0,0,1182,"0,847234072656327",1
NA2726,10/04/2018,NA,1416,17,5,"0,733664187130683","0,048982966114761",0,1435,"0,927115249851194",2
NA2728,10/09/2018,NA,2429,4,0,"0,461156685120338","0,454054805082621",0,2451,"0,908224290118612",1
NA2729,11/07/2018,NA,2321,3,1,"0,735336467287313","0,204614117858225",0,2413,"0,7699531113143",1
NA273,10/20/2018,NA,2498,7,0,"0,772457575884257",0,0,2633,"0,804008172674882",2
NA2731,10/27/2018,NA,1949,7,5,"0,48087746998317","0,067528361832491",0,1988,"0,856630318413743",2
NA2733,11/07/2018,NA,704,31,3,"0,55516256102633","0,270052562762895",0,832,"0,894508376850477",5
NA2734,10/21/2018,NA,2078,18,4,"0,43158748493179","0,254933966913253",0,2027,"0,90732511397614",6
NA2738,11/07/2018,NA,2374,12,1,"0,662010981312963","0,432581386614886",0,2272,"0,858990670737987",3
NA2739,11/23/2018,NA,2047,1,1,"0,346591569030735","0,395073223058492",0,2048,"0,776461642896157",1
NA274,10/26/2018,NA,729,4,2,"0,384454414017861","0,235921561933125",0,766,"0,950333334076154",1
NA2740,10/12/2018,NA,2072,4,0,"0,455054526588679","0,288456201344687",0,2338,"0,901044424190653",1
NA2741,10/12/2018,NA,2318,43,19,"0,59740522763041","0,450846473672553",1,2319,"0,956511186331371",6
NA2742,09/30/2018,NA,1665,5,2,"0,404104017030847","0,321912584776589",0,1842,"0,947026067328057",1
NA2744,10/16/2018,NA,793,21,8,"0,385089140381944","0,226860989694355",0,816,"0,912390844258909",4
NA2745,12/05/2018,NA,2072,7,4,"0,544297601428136","0,132701959356173",0,1842,"0,881871429174573",2
NA2746,12/09/2018,NA,764,19,4,"0,480342892337048","0,023328002675667",0,667,"0,903992668156475",2
NA2748,10/07/2018,NA,1704,14,3,"0,77966649062612","0,412819165265387",0,1914,"0,948574374306215",1
NA2749,10/18/2018,NA,432,16,1,"0,403340938865706","0,118602680784811",1,464,"0,926369431713629",2
NA275,11/05/2018,NA,1153,94,10,"0,830437388855816","0,299250716141344",0,1054,"0,930804403299046",7
NA2750,10/26/2018,NA,591,19,3,"0,510662368314075","0,272405665699705",1,629,"0,904099538486285",2
NA2751,11/04/2018,NA,2020,8,3,"0,476230065213268","0,237370835076343",0,2325,"0,815101203940226",3
NA2752,11/05/2018,NA,2149,2,3,"0,404566946898662","0,389582900294293",0,1881,"0,820921994712773",1
NA2753,10/09/2018,NA,1929,19,4,"0,467555281875307","0,343253615698207",0,1919,"0,966098011133071",2
NA2754,11/02/2018,NA,698,23,1,"0,566105536174277","0,217378581790935",0,762,"0,921486671567147",4
NA2755,11/20/2018,NA,2025,20,0,"0,744714431262862","0,221017356248595",0,2133,"0,928223335118936",2
NA2758,11/17/2018,NA,1483,21,3,"0,684736815168307","0,181366414365632",0,1497,"0,867721141207736",4
NA2759,12/12/2018,NA,441,28,7,"0,43293774522016","0,094289068856897",0,415,"0,978123607162975",5
NA276,09/27/2018,NA,1465,37,1,"0,80751553854012","0,31410562330841",0,1428,"0,866746333752868",5
NA2764,10/05/2018,NA,2158,8,1,"0,552968077313183","0,410472415447138",0,1914,"0,934657320119235",1
NA2765,10/20/2018,NA,952,26,6,"0,556142735151804","0,291434587159297",0,928,"0,943284369363116",4
NA2766,10/29/2018,NA,2048,2,1,"0,38730641527256","0,196945821124974",0,1758,"0,834685388449743",1
NA2769,01/08/2019,NA,1821,17,0,"0,702084120640978","0,038049961194041",0,1803,"0,894604589962438",2
NA277,10/16/2018,NA,2122,2,5,"0,419509769109132","0,218744353740325",0,2241,"0,805459336139173",1
NA2770,10/22/2018,NA,2000,15,2,"0,651744455808468","0,307222858449462",0,1964,"0,927327420511897",2
NA2772,10/29/2018,NA,2039,12,3,"0,599934773863491","0,217848247359183",0,1802,"0,933078908269696",2
NA2774,10/19/2018,NA,2150,11,2,"0,484980996038553","0,29093926319606",0,2276,"0,956960831394338",2
NA2775,09/29/2018,NA,2084,5,3,"0,507338087405082","0,524011073757772",0,1833,"0,950921678106427",1
NA2777,10/22/2018,NA,1216,56,6,"0,833727243032941","0,220877298787255",0,1311,"0,83961892216524",11
NA2778,10/10/2018,NA,749,36,2,"0,376899211927695","0,152211371531399",0,846,"0,85321817468259",17
NA2779,09/27/2018,NA,1732,15,4,"0,525458593961866","0,385042535960583",0,1945,"0,901701568092622",2
NA278,09/19/2018,NA,1680,9,2,"0,411428774821241","0,148168744986691",0,1860,"0,916828999974396",2
NA2780,11/05/2018,NA,2675,14,9,"0,602519971210455","0,252092877312232",0,2246,"0,889830516921775",4
NA2781,10/23/2018,NA,589,19,3,"0,603098951496085","0,240364824310583",1,598,"0,980675311006493",2
NA2782,11/20/2018,NA,1906,2,3,"0,403432797801902","0,479874466857259",0,2185,"0,800615504585483",1
NA2785,10/15/2018,NA,1073,16,6,"0,730879722556669","0,038753745450352",0,1284,"0,875128137725835",3
NA2788,11/03/2018,NA,2980,47,19,"0,676837399724322","0,402956436929552",0,2967,"0,855663397829789",11
NA2789,11/26/2018,NA,742,3,0,"1,03916323246614",0,0,811,"1,04872500162678",0
NA279,11/03/2018,NA,408,34,6,"0,528454891668984","0,143180938272436",0,467,"0,922625010786514",7
NA2790,10/12/2018,NA,1508,40,6,"0,646338094916381","0,232122202696788",0,1637,"0,901249236514043",4
NA2793,10/16/2018,NA,635,20,1,"0,671753874501456","0,173589389198014",0,583,"0,921079973390105",2
NA2795,11/01/2018,NA,1766,2,2,"0,296210954543693","0,138052228031341",0,1822,"0,898831266954234",1
NA2796,10/19/2018,NA,1017,48,4,"0,65764553429972","0,327976107963226",0,1026,"0,934394471418271",7
NA2797,01/20/2019,NA,2503,4,0,"1,02505247367369",0,0,2194,"1,04069421330015",0
NA2798,10/19/2018,NA,1645,7,0,"0,538401925116805","0,369549371594324",0,1845,"0,953009731234185",1
NA280,10/09/2018,NA,1791,55,10,"0,453339674289931","0,287901044164252",0,1676,"0,983360794923592",7
NA2802,10/26/2018,NA,991,44,3,"0,703962305378829","0,485925672258938",0,995,"0,92798555624898",6
NA2803,10/07/2018,NA,1581,12,3,"0,953189614040799","0,244800907119019",0,1562,"0,837623537042361",2
NA2804,10/09/2018,NA,2007,11,4,"0,911618267135341","0,449373761515243",0,1947,"0,92083795698847",1
NA2806,09/29/2018,NA,2157,10,1,"0,594663221411545","0,224512542459906",0,1944,"0,969559998128179",1
NA2807,10/20/2018,NA,2032,3,7,"0,995637360629172",0,0,2248,"0,760495853885262",1
NA281,10/25/2018,NA,1758,9,4,"0,924870519121525",0,0,1784,"0,871697159825394",1
NA2813,10/27/2018,NA,2656,11,0,"0,623974159924473","0,260655538147824",0,2263,"0,961747119340741",1
NA2814,10/10/2018,NA,2033,2,3,"0,38976551183878",0,0,1901,"0,862968971075867",1
NA2817,12/05/2018,NA,2269,4,0,"0,79087871249366","0,395906718849446",0,2086,"0,823090864190545",1
NA2818,10/15/2018,NA,1317,11,0,"0,687284815403576","0,218477645090371",0,1206,"0,939536278654355",1
NA2819,09/15/2018,NA,1686,23,13,"0,63141639952496","0,174299877816869",0,1961,"0,866073551040097",4
NA2826,10/09/2018,NA,2173,7,3,"0,476793488288327","0,223255893687249",0,2393,"0,947420684985728",1
NA2828,12/10/2018,NA,1387,4,1,"0,645524089179155","0,519414858946498",0,1607,"0,881056292501421",1
NA2829,10/18/2018,NA,1534,7,6,"0,54667164217198","0,176989378406072",0,1585,"0,910878383719675",1
NA283,11/22/2018,NA,2025,8,3,"0,641986973414867","0,363578439954081",0,1833,"0,928230374165806",1
NA2830,11/16/2018,NA,2363,7,2,"0,532483667135108","0,157044718309014",0,2243,"0,892826150662076",1
NA2832,10/27/2018,NA,1799,36,5,"0,858446915215766","0,250575847381202",0,1997,"0,939692955054494",3
NA2833,03/08/2019,NA,1726,1,0,"0,193755348595454",0,0,1679,"1,04528954177677",0
NA2835,10/16/2018,NA,1029,74,17,"0,779616697715437","0,220397102585057",0,953,"0,877062286412992",9
NA2836,11/05/2018,NA,1949,6,5,"0,738758805508552",0,0,1731,"0,858863012425404",1
NA2837,10/24/2018,NA,455,40,7,"0,675846785045703","0,105632719767354",0,429,"0,893559454436035",4
NA2838,11/15/2018,NA,1996,8,1,"0,725181245578334","0,336626271155582",0,1771,"0,854004846334108",2
NA2839,11/15/2018,NA,2500,9,3,"0,438431737513218","0,121630952927811",0,2205,"0,897114459099871",2
NA284,12/08/2018,NA,636,1,0,"0,079290457882318",0,0,643,"0,88269944646661",1
NA2840,10/28/2018,NA,2083,21,0,"0,682403772203815","0,10269397362512",0,2049,"0,873266261366225",4
NA2841,10/05/2018,NA,811,81,10,"0,483194093741958","0,300235088684394",0,792,"0,883397587204373",17
NA2842,10/31/2018,NA,794,17,2,"0,454255918618209","0,071375964779277",0,889,"0,870292435597969",6
NA2844,10/05/2018,NA,2119,34,6,"0,857213757551287","0,279960530443883",1,1927,"0,891402800468946",5
NA2845,05/29/2018,NA,1913,14,0,"0,808310551671292","0,348030954427661",0,1832,"0,901198210604041",2
NA2848,09/19/2018,NA,2068,20,14,"0,650161938242583","0,392630261026843",0,1998,"0,937330048423821",3
NA2849,11/20/2018,NA,1932,2,0,"0,380413793135678","0,381140140875187",0,1926,"0,808572075797967",1
NA285,10/30/2018,NA,1569,5,0,"0,678776553404111",0,0,1576,"0,755688676846175",2
